Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
14760,48,16.72,0.00,0,0
14762,48,16.72,0.00,0,0
14764,48,16.72,0.00,0,0
14767,48,16.72,0.00,0,0
14769,48,16.72,0.00,0,0
14771,48,16.72,0.00,0,0
14776,48,16.72,0.00,0,0
14777,48,16.72,0.00,0,0
14779,48,16.72,0.00,0,0
14780,48,16.72,0.00,0,0
14782,48,16.72,0.00,0,0
14784,48,16.72,0.00,0,0
14786,48,16.72,0.00,0,0
14788,48,16.72,0.00,0,0
14790,48,16.72,0.00,0,0
14793,48,16.72,0.00,0,0
14795,48,16.72,0.00,0,0
14797,48,16.72,0.00,0,0
14799,48,16.72,0.00,0,0
14801,48,16.72,0.00,0,0
14803,48,16.72,0.00,0,0
14806,48,16.72,0.00,0,0
14808,48,16.72,0.00,0,0
14810,48,16.72,0.00,0,0
14812,48,16.72,0.00,0,0
14814,48,16.72,0.00,0,0
14816,48,16.72,0.00,0,0
14819,48,16.72,0.00,0,0
14821,48,16.72,0.00,0,0
14823,48,16.72,0.00,0,0
14825,48,16.72,0.00,0,0
14827,48,16.72,0.00,0,0
14829,48,16.72,0.00,0,0
14832,48,16.72,0.00,0,0
14834,48,16.72,0.00,0,0
14836,48,16.72,0.00,0,0
14838,48,16.72,0.00,0,0
14840,48,16.72,0.00,0,0
14842,48,16.72,0.00,0,0
14845,48,16.72,0.00,0,0
14847,48,16.72,0.00,0,0
14849,48,16.72,0.00,0,0
14851,48,16.72,0.00,0,0
14854,48,16.72,0.00,0,0
14855,48,16.72,0.00,0,0
14858,48,16.72,0.00,0,0
14860,48,16.72,0.00,0,0
14862,48,16.72,0.00,0,0
14864,48,16.72,0.00,0,0
14866,48,16.72,0.00,0,0
14868,48,16.72,0.00,0,0
14871,48,16.71,0.00,0,0
14876,48,16.72,0.00,0,0
14877,48,16.72,0.00,0,0
14879,48,16.72,0.00,0,0
14880,48,16.72,0.00,0,0
14882,48,16.72,0.00,0,0
14884,48,16.72,0.00,0,0
14886,48,16.72,0.00,0,0
14888,48,16.72,0.00,0,0
14890,48,16.72,0.00,0,0
14892,48,16.72,0.00,0,0
14895,48,16.72,0.00,0,0
14897,48,16.72,0.00,0,0
14899,48,16.72,0.00,0,0
14901,48,16.72,0.00,0,0
14903,48,16.72,0.00,0,0
14905,48,16.72,0.00,0,0
